Time_Index,Arizona_Solar,BANC_Biogas,BANC_Biomass,BANC_CCGT1,BANC_CCGT2,BANC_Geothermal,BANC_Geothermal_New_Planned,BANC_Hydro,BANC_Li_Battery,BANC_Li_Battery_New_Planned,BANC_Peaker1,BANC_Peaker2,BANC_Reciprocating_Engine,BANC_Solar,BANC_Solar_New_Planned,BANC_Wind,BANC_Wind_New_Planned,Baja_California_Wind,CAISO_Adiabatic_CAES_24hr,CAISO_Advanced_CCGT,CAISO_Advanced_CCGT_CCS_95,CAISO_Advanced_Nuclear_SMR,CAISO_Aero_CT,CAISO_Allam_Cycle_100,CAISO_Biogas,CAISO_Biomass,CAISO_CCGT1,CAISO_CCGT1_Retrofit_CCS_90,CAISO_CCGT2,CAISO_CCGT_Remote,CAISO_CHP,CAISO_Coal,CAISO_Enhanced_Geothermal_Systems,CAISO_Flow_Battery_8hr_Dispatch,CAISO_Generic_Energy_Storage_100hr,CAISO_Generic_Energy_Storage_24hr,CAISO_Geothermal,CAISO_Hydro,CAISO_Li_Battery_4hr_Baseline,CAISO_Li_Battery_4hr_Dispatch,CAISO_Li_Battery_8hr_Baseline,CAISO_Li_Battery_8hr_Dispatch,CAISO_New_Pumped_Storage_12hr,CAISO_New_Reciprocating_Engine,CAISO_Nuclear,CAISO_Peaker1,CAISO_Peaker2,CAISO_Pumped_Hydro,CAISO_Reciprocating_Engine,CAISO_ST,CAISO_Solar,CAISO_Wind,Cape_Mendocino_Offshore_Wind,Central_Nevada_Geothermal,Central_Valley_North_Los_Banos_Wind,Customer_PV,Del_Norte_Offshore_Wind,Distributed_Solar,Greater_Imperial_Geothermal,Greater_Imperial_Solar,Greater_Imperial_Wind,Greater_Kramer_Solar,Greater_LA_Solar,Humboldt_Bay_Offshore_Wind,IID_Biogas,IID_Biomass,IID_CCGT1,IID_Geothermal,IID_Geothermal_New_Planned,IID_Li_Battery,IID_Li_Battery_New_Planned,IID_Peaker1,IID_Peaker2,IID_ST,IID_Solar,IID_Solar_New_Planned,Idaho_Wind,InState_Biomass,Inyokern_North_Kramer_Geothermal,LDWP_Biogas,LDWP_CCGT1,LDWP_CCGT2,LDWP_CHP,LDWP_Coal,LDWP_Geothermal,LDWP_Geothermal_New_Planned,LDWP_Hydro,LDWP_Li_Battery,LDWP_Li_Battery_New_Planned,LDWP_Nuclear,LDWP_Peaker1,LDWP_Peaker1_New_Planned,LDWP_Pumped_Hydro,LDWP_ST,LDWP_Solar,LDWP_Solar_New_Planned,LDWP_Wind,LDWP_Wind_New_Planned,Morro_Bay_Offshore_Wind,NW_Biogas,NW_Biomass,NW_CCGT1,NW_CCGT2,NW_Coal,NW_Geothermal,NW_Hydro,NW_Hydro_for_CAISO,NW_Li_Battery,NW_Li_Battery_New_Planned,NW_Nuclear,NW_Nuclear_New_Planned,NW_Peaker1,NW_Peaker1_New_Planned,NW_Peaker2,NW_Pumped_Hydro,NW_Reciprocating_Engine,NW_Solar,NW_Solar_New_Planned,NW_Wind,NW_Wind_New_Planned,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,Northern_Nevada_Geothermal,Pacific_Northwest_Geothermal,Riverside_Solar,SW_Biogas,SW_Biomass,SW_CCGT1,SW_CCGT2,SW_Coal,SW_Geothermal,SW_Hydro,SW_Li_Battery,SW_Li_Battery_New_Planned,SW_Nuclear,SW_Peaker1,SW_Peaker1_New_Planned,SW_Peaker2,SW_Pumped_Hydro,SW_Reciprocating_Engine,SW_ST,SW_Solar,SW_Solar_New_Planned,SW_Wind,SW_Wind_New_Planned,Solano_Wind,Southern_NV_Eldorado_Solar,Southern_NV_Eldorado_Wind,Southern_PGAE_Solar,Tehachapi_Solar,Tehachapi_Wind,Utah_Geothermal,Utah_Wind,Wyoming_Wind
11,0.733732752,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0.687201555,0.687201555,0.41016198,0.41016198,0,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0.610925568,0.20796155,0.985933292,0.81,0.057242346,0.400642672,0.954638169,0.573617451,0.81,0.735541221,0,0.717856491,0.715928661,0.996477056,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0.712787634,0.712787634,0.286507788,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0.706846563,0.706846563,0.459147477,0.459147477,0.084008628,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0.51950616,0.51950616,1,1,0.862283595,0.81,0.050442316,0.864131027,0.81,0.81,0.735541221,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0.730386861,0.730386861,0.141106987,0.141106987,0.229809793,0.707014287,0,0.511842842,0.702212442,0,0.81,0.65229303,0.46925809
12,0.759937493,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0.720528587,0.720528587,0.477136122,0.477136122,0,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0.652662768,0.242842393,0.985933292,0.81,0.080139284,0.449864486,0.681884406,0.524798944,0.81,0.735541221,0,0.717856491,0.715928661,0.996477056,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0.731463794,0.731463794,0.177361964,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0.729001188,0.729001188,0.612778103,0.612778103,0.060006163,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0.527846585,0.527846585,1,1,0.862283595,0.81,0.075663474,0.940377882,0.81,0.81,0.735541221,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0.756497469,0.756497469,0.208047841,0.208047841,0.435429082,0.694389032,0.048220159,0.652599624,0.702212442,0.039319068,0.81,0.865286673,0.479242305
13,0.759937493,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0.69943119,0.69943119,0.468861694,0.468861694,0,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0.642750522,0.268944203,0.985933292,0.81,0.080139284,0.452726219,0.409130644,0.512594318,0.81,0.735541221,0,0.717856491,0.715928661,0.996477056,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0.726524857,0.726524857,0.13643228,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0.726322079,0.726322079,0.683819917,0.683819917,0.04800493,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0.510858891,0.510858891,1,1,0.828246084,0.81,0.176548106,0.9657935,0.81,0.81,0.735541221,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0.753870496,0.753870496,0.246000213,0.246000213,0.471714839,0.694389032,0.096440318,0.61421141,0.702212442,0.104850847,0.81,0.945159289,0.399368587
14,0.746835122,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0.687811547,0.687811547,0.367189712,0.367189712,0,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0.614323219,0.271169169,0.867621297,0.81,0.068690815,0.375459418,0.272753763,0.427161931,0.81,0.735541221,0,0.730233327,0.728713102,0.398590822,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0.690022625,0.690022625,0.163718736,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0.669539932,0.669539932,0.708009948,0.708009948,0.04800493,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0.485118694,0.485118694,1,1,0.748825227,0.81,0.12610579,1,0.81,0.81,0.735541221,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0.724706744,0.724706744,0.246070106,0.246070106,0.387048073,0.479759695,0.156715517,0.575823197,0.714531958,0.170382627,0.81,0.958471392,0.429321231
15,0.746835122,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0.687475147,0.687475147,0.344777288,0.344777288,0,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0.536871293,0.267826889,0.374654651,0.81,0.068690815,0.279305177,0.335696939,0.353934172,0.81,0.710177731,0,0.717856491,0.703144221,0.239154493,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0.618929101,0.618929101,0.231934876,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0.61734671,0.61734671,0.619755699,0.619755699,0.036003698,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0.482962727,0.482962727,1,1,0.680750206,0.81,0,1,0.81,0.81,0.710177731,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0.697450804,0.697450804,0.213805349,0.213805349,0.290286055,0.239879848,0.192880637,0.678191766,0.689892925,0.222808051,0.81,0.812038262,0.589068666
16,0.746835122,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0.68097496,0.68097496,0.515571145,0.515571145,0,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0.347818694,0.315271201,0.187327325,0.81,0.091587753,0.137935548,0.262263233,0.195274026,0.81,0.570678534,0,0.606464967,0.434670973,0.239154493,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0.474861557,0.474861557,0.573015576,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0.553019462,0.553019462,0.61779518,0.61779518,0.024002465,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0.481133179,0.481133179,1,1,0.839591921,0.81,0,1,0.81,0.81,0.570678534,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0.690943391,0.690943391,0.189089129,0.189089129,0.290286055,0.44188393,0.192880637,0.268717492,0.468141628,0.262127118,0.81,0.79872616,0.718863457
17,0.720630381,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0.651067286,0.651067286,0.662078649,0.662078649,0,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0.054221179,0.391207325,0.147889994,0.81,0.091587753,0.02060448,0.199320057,0.012204627,0.81,0.076090471,0,0.148522033,0.115059963,0.189330641,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0.151488829,0.151488829,1,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0.395525571,0.395525571,0.675545599,0.675545599,0.04800493,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0.460099057,0.460099057,1,1,0.964396125,0.81,0,1,0.81,0.81,0.076090471,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0.591971794,0.591971794,0.200883719,0.200883719,0.326571812,0,0.180825597,0.102368568,0.061597583,0.327658898,0.81,0.838662468,0.828689818
18,0.550299564,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0.498185146,0.498185146,0.733326907,0.733326907,0,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0.000169837,0.47242265,0.108452662,0.81,0.103036222,0,0.136376881,0,0.81,0,0,0,0,0.129542017,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0.081046336,0.081046336,1,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0.289635393,0.289635393,0.729374979,0.729374979,0.072007395,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0.341706676,0.341706676,1,1,0.998433636,0.81,0,1,0.81,0.81,0,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0.444428118,0.444428118,0.238573989,0.238573989,0.435429082,0,0.156715517,0,0,0.406297033,0.81,0.85197457,0.91854775
19,0,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0,0,0.760276576,0.760276576,0.033181897,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0,0.535506387,0.078874663,0.81,0.137381629,0,0.073433705,0,0.81,0,0.033181897,0,0,0.099647706,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0,0,1,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0,0,0.807610511,0.807610511,0.132013558,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0,0,1,1,0.998433636,0.81,0,1,0.81,0.81,0,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0,0,0.30902701,0.30902701,0.520095848,0,0.132605438,0,0,0.406297033,0.81,0.905222981,0.958484609
20,0,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0,0,0.745864777,0.745864777,0.066363794,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0,0.539802128,0.078874663,0.81,0.137381629,0,0.031471588,0,0.81,0,0.066363794,0,0,0.079718165,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0,0,1,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0,0,0.861872131,0.861872131,0.216022185,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.81,0,0.864131027,0.81,0.81,0,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0,0,0.375050507,0.375050507,0.544286353,0,0.120550398,0,0,0.340765254,0.81,0.971783494,0.968468824
21,0,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0,0,0.735990224,0.735990224,0.099545691,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0,0.528314616,0.088733996,0.81,0.114484691,0,0.010490529,0,0.81,0,0.099545691,0,0,0.059788623,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0,0,1,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0,0,0.910684434,0.910684434,0.300030813,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.81,0,0.876838836,0.81,0.81,0,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0,0,0.447320769,0.447320769,0.556381605,0,0.108495358,0,0,0.301446186,0.81,1,0.978453038
22,0,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0,0,0.732253041,0.732253041,0.154848852,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0,0.527118449,0.098593329,0.81,0.114484691,0,0,0,0.81,0,0.154848852,0,0,0.039859082,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0,0,1,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0,0,0.972572012,0.972572012,0.38403944,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.81,0,0.800591981,0.81,0.81,0,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0,0,0.512889955,0.512889955,0.58057211,0,0.120550398,0,0,0.314552542,0.81,1,0.988437253
23,0,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0,0,0.769877326,0.769877326,0.210152014,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0,0.54482297,0.108452662,0.81,0.12593316,0,0,0,0.81,0,0.210152014,0,0,0.029894312,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0,0,1,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0,0,1,1,0.456046835,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.81,0,0.749760744,0.81,0.81,0,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0,0,0.577961148,0.577961148,0.665238876,0,0.108495358,0,0,0.380084321,0.81,1,0.988437253
24,0,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0,0,0.829650906,0.829650906,0.265455175,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0,0.553724172,0.108452662,0.81,0.12593316,0,0.031471588,0,0.81,0,0.265455175,0,0,0.059788623,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0,0,1,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0,0,1,1,0.516052998,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0,0,0.955226173,0.955226173,1,0.81,0,0.660806079,0.81,0.81,0,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0,0,0.626616019,0.626616019,0.762000894,0,0.108495358,0,0,0.419403389,0.81,1,0.988437253
25,0,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0,0,0.840325522,0.840325522,0.376061498,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0,0.517713428,0.108452662,0.81,0.137381629,0,0.136376881,0,0.81,0,0.376061498,0,0,0.17936587,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0,0,1,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0,0,0.982374609,0.982374609,0.588060393,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0,0,0.836225082,0.836225082,1,0.81,0,0.508312369,0.81,0.81,0,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0,0,0.675524254,0.675524254,0.762000894,0,0.084385279,0,0,0.35387161,0.81,1,0.988437253
26,0,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0,0,0.868612187,0.868612187,0.486667822,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0,0.512232519,0.108452662,0.81,0.183175506,0,0.325206409,0,0.81,0,0.486667822,0,0,0.378661281,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0,0,0.927739505,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0,0,0.976925292,0.976925292,0.696071485,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0,0,0.741121029,0.741121029,1,0.81,0,0.393942086,0.81,0.81,0,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0,0,0.696073052,0.696073052,0.786191398,0,0.084385279,0,0,0.327658898,0.81,1,0.988437253
27,0,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0,0,0.849400013,0.849400013,0.541970983,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0,0.504505438,0.108452662,0.81,0.251866321,0,0.566488584,0,0.81,0,0.541970983,0,0,0.617815775,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0,0,0.832236909,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0,0,0.969515454,0.969515454,0.792081345,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0,0,0.733995438,0.733995438,1,0.81,0,0.343110849,0.81,0.81,0,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0,0,0.680678927,0.680678927,0.737810389,0,0.084385279,0,0,0.314552542,0.81,1,0.988437253
28,0,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0,0,0.794963741,0.794963741,0.586213512,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0,0.489639378,0.118311995,0.81,0.354902543,0,0.870713934,0,0.81,0,0.586213512,0,0,0.866935039,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0,0,0.791307225,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0,0,0.956440179,0.956440179,0.81608381,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0,0,0.682646657,0.682646657,1,0.81,0,0.343110849,0.81,0.81,0,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0,0,0.705395147,0.705395147,0.641048371,0,0.096440318,0,0,0.275233474,0.81,1,0.988437253
29,0,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0,0,0.794963741,0.794963741,0.553031615,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0,0.492722863,0.078874663,0.81,0.492284172,0,1,0,0.81,0,0.553031615,0,0,0.996477056,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0,0,0.764020769,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0,0,0.947069822,0.947069822,0.81608381,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0,0,0.6990318,0.6990318,1,0.81,0,0.368526467,0.81,0.81,0,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0,0,0.727551504,0.727551504,0.641048371,0,0.096440318,0,0,0.35387161,0.81,1,0.988437253
30,0,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0,0,0.775751567,0.775751567,0.453485925,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0,0.514002537,0.019718666,0.81,0.583871925,0,1,0,0.81,0,0.453485925,0,0,0.996477056,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0,0,0.627588488,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0,0,0.976709171,0.976709171,0.804082578,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0,0,0.68906586,0.68906586,1,0.81,0,0.355818658,0.81,0.81,0,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0,0,0.736908546,0.736908546,0.592667362,0,0.096440318,0,0,0.406297033,0.81,1,0.988437253
31,0,0.94,0.94,0.94,0.94,0.81,0.81,0.46471,1,1,0.77,0.77,0.78,0,0,0.782689,0.782689,0.320758337,1,0.6,0.6,1,0.78,0.6,0.974694897,0.938376119,0.6,0.6,0.6,0.6,0.945503464,0.6,0.81,1,1,1,0.999635375,0.48818,1,1,1,1,1,0.78,1,0.78,0.78,1,0.78,1,0,0.519386653,0,0.81,0.606768863,0,1,0,0.81,0,0.320758337,0,0,0.986512285,0.94,0.94,0.42,0.81,0.81,1,1,0.73,0.73,1,0,0,0.491156208,0.938376119,0.81,0.94,0.54,0.54,1,0.54,0.81,0.81,0.43751,1,1,1,1,1,1,0,0,0,0.995233764,0.995233764,0.732075183,0.94,0.94,1,1,1,0.81,0.82056,0.82056,1,1,1,1,1,1,1,1,1,0,0,0.661669148,0.661669148,0.987087799,0.81,0,0.432065513,0.81,0.81,0,0.94,0.94,0.67,0.67,0.95,0.81,0.80702,1,1,1,0.93,0.93,0.93,1,0.93,0.85,0,0,0.768815097,0.768815097,0.616857866,0,0.096440318,0,0,0.340765254,0.81,1,0.988437253
