Resource,Oberon,NEXT01RA2026,CAM_CAM_RA_i,CAM_CPE_RA_ii,CAM_CPE_RA_i,CAISO_Advanced_CCGT_candidate,HDP01RA2027,SUN01RA2031,CAISO_Shed_DR_Tranche1,Aramis,SENA01RA2027,CALP01RA2027,TPS01RA2024,CAM_DR_RA,EBMUD01RA2024,HDP01RA2030,MRL01RA2030,CAISO_Aero_CT_candidate,CHEV01RA2025,CAM_CAM_RA_ii,OhmConnect,SDGE01RA2024,CHEV01RA2024,HDP01RA2028,CAM_CAM_RA_iii,Generic_RA_Only,GEN01RA2026,CAISO_Reciprocating_Engine_candidate,EdwardsSolarII,BTM_Solar,Wyoming_Wind,NW_Ext_Tx_Wind,Humboldt_Bay_Offshore_Wind,Riverside_Solar,Arizona_Solar,RosamondCentral,TulareSolarCenter,Riverside_Palm_Springs_Wind,SummitWind,Northern_California_Solar,Tecolote,Northern_California_Wind,New_Mexico_Wind,Morro_Bay_Offshore_Wind,Generic_6hr_battery,Northern_California_Li_Battery,Riverside_West_Pumped_Storage,Tumbleweed,Tehachapi_Pumped_Storage,Sanborn,Arizona_Li_Battery,Generic_8hr_battery,Riverside_Li_Battery,CAISO_New_Flow_Battery,HenriettaStorage,InState_Biomass,Northern_California_Geothermal,Southern_Nevada_Geothermal,FervoFECNevada1,Greater_Imperial_Geothermal,Scarlet,Hybrid_Solar_Test,Hybrid_Wind_Test,DaggettSolarPower3,Total
t663,0.0,0.0,0.0,0.0,0.0,22.221073574653598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,0.0,0.0,0.0,91.35,0.0,101.584,10.267199999999999,0.0,0.0,0.0,7.3,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,50.0,523.6090404545157
t664,0.0,0.0,0.0,0.0,0.0,33.331610361980395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,72.75,0.0,101.584,7.3098,0.0,0.0,0.0,63.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,43.05658163098631,559.8187588728289
t665,0.0,0.0,0.0,0.0,0.0,44.442147149307196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.2,0.0,0.0,0.0,0.0,42.150000000000006,0.0,101.584,22.710599999999996,0.0,0.0,0.0,88.6,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,13.3,0.0,0.0,50.0,606.0735140291692
t666,0.0,0.0,0.0,0.0,0.0,55.552683936634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,0.0,13.35,0.0,101.584,23.3802,0.0,0.0,0.0,89.5,55.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,14.099999999999998,0.0,0.0,31.39999999999999,562.8536508164962
t667,0.0,0.0,0.0,0.0,0.0,66.66322072396079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,95.872,3.906,0.0,0.0,0.0,89.4,61.1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,55.800000000000004,0.0,0.0,19.55,623.0779876038229
t668,0.0,0.0,0.0,0.0,0.0,77.77375751128758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,36.176,0.0,0.0,1.0678,0.0,83.8,58.3,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,100.0,0.0,0.0,50.0,620.6043243911497
t669,0.0,0.0,0.0,0.0,0.0,88.88429429861438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448,0.0,0.0,0.0,0.0,53.1,44.800000000000004,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,24.0,0.0,0.0,5.0,424.41906117847657
t670,0.0,0.0,0.0,0.0,0.0,99.99483108594117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.89999999999999,33.6,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,398.6815979658033
t671,0.0,0.0,0.0,0.0,0.0,88.88429429861438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,276.5710611784765
t672,0.0,0.0,0.0,0.0,0.0,77.77375751128758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.575400000000001,0.0,47.699999999999996,16.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,250.13592439114973
t673,0.0,0.0,0.0,0.0,0.0,99.9948310859412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.525600000000004,0.0,31.8,34.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,323.1071979658033
t674,0.0,0.0,0.0,0.0,0.0,88.8842942986144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.525600000000004,0.0,37.5,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,323.1966611784765
t675,0.0,0.0,0.0,0.0,0.0,77.77375751128761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4694,0.0,26.1,41.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,302.2299243911497
t676,0.0,0.0,0.0,0.0,0.0,66.66322072396082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4694,0.0,19.8,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,281.71938760382295
t677,0.0,0.0,0.0,0.0,0.0,77.77375751128761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6826,0.0,21.3,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,292.8431243911498
t678,0.0,0.0,0.0,0.0,0.0,77.77375751128758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,52.9404,0.0,19.2,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,306.1509243911497
t679,0.0,0.0,0.0,0.0,0.0,66.66322072396079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,4.798799999999999,0.0,50.9172,0.0,23.599999999999998,23.1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,420.76598760382296
t680,0.0,0.0,0.0,0.0,0.0,55.552683936634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,56.85,0.0,15.680000000000001,35.2656,0.0,52.266000000000005,0.0,29.099999999999998,12.7,0.0,0.0,0.0,0.0,0.0,5.746022563859048,0.0,32.89999999999999,0.0,0.0,0.0,0.0,7.0,0.0,0.0,101.18676687986213,0.0,0.0,1.0,0.0,0.0,0.0,415.8470733803552
t681,0.0,0.0,0.0,0.0,0.0,44.442147149307196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,37.65,0.0,70.112,54.739799999999995,0.0,48.613,0.0,22.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,7.7,0.0,0.0,35.0,506.2437140291693
t682,0.0,0.0,0.0,0.0,0.0,33.331610361980395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,0.0,0.0,0.0,66.0,0.0,101.584,54.739799999999995,0.0,43.4988,0.0,14.000000000000002,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,35.199999999999996,0.0,0.0,50.0,615.7409772418425
t683,0.0,0.0,0.0,0.0,0.0,22.221073574653598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,0.0,0.0,0.0,104.1,0.0,101.584,54.739799999999995,0.0,41.925200000000004,0.0,2.4,30.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,22.200000000000003,0.0,0.0,50.0,626.5568404545157
t684,0.0,0.0,0.0,0.0,0.0,22.221073574653598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,0.0,0.0,0.0,74.85,0.0,101.584,54.739799999999995,0.0,33.439,0.0,3.2,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,93.19999999999999,0.0,0.0,15.25294117647059,637.6735816309863
t685,0.0,0.0,0.0,0.0,0.0,22.221073574653598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,0.0,0.0,0.0,66.15,0.0,101.584,54.739799999999995,0.0,42.0938,0.0,22.400000000000002,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,52.0,0.0,0.0,0.0,608.5754404545157
t686,0.0,0.0,0.0,0.0,0.0,22.221073574653616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,0.0,0.0,0.0,93.6,0.0,101.584,54.739799999999995,0.0,51.70400000000001,0.0,21.9,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,56.0,0.0,0.0,50.0,698.0356404545157
t687,0.0,0.0,0.0,0.0,0.0,33.33161036198042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,0.0,0.0,0.0,107.55,0.0,101.584,54.739799999999995,0.0,52.3222,0.0,26.0,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,37.0,0.0,0.0,50.0,712.0143772418426
t688,0.0,0.0,0.0,0.0,0.0,44.44214714930722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,0.0,0.0,0.0,102.9,0.0,101.584,54.739799999999995,0.0,55.1884,0.0,25.4,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,45.52352941176473,0.0,0.0,50.0,740.064643440934
t689,0.0,0.0,0.0,0.0,0.0,55.55268393663402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,0.0,0.0,0.0,92.7,0.0,101.584,54.739799999999995,0.0,55.244600000000005,0.0,15.1,66.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,82.1,0.0,0.0,50.0,770.4078508164962
t690,0.0,0.0,0.0,0.0,0.0,66.66322072396082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,0.0,0.0,0.0,34.800000000000004,0.0,101.584,51.0012,0.0,55.244600000000005,0.0,14.7,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,74.2,0.0,0.0,50.0,712.879787603823
t691,0.0,0.0,0.0,0.0,0.0,77.77375751128761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.2,0.0,0.0,0.0,0.0,1.5,0.0,99.792,25.2216,0.0,55.3008,0.0,7.6,62.8,0.0,0.0,0.0,0.0,0.0,38.22831388482609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,72.3,0.0,0.0,50.0,681.9032382759758
t692,0.0,0.0,0.0,0.0,0.0,88.8842942986144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.0,0.0,0.0,0.0,50.512,1.5066,0.0,55.3008,0.0,7.7,63.1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,95.5,0.0,0.0,23.35,636.8404611784766
t693,0.0,0.0,0.0,0.0,0.0,99.9948310859412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.936,0.0,0.0,55.3008,0.0,1.7000000000000002,60.3,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,100.0,0.0,0.0,50.0,582.0183979658034
t694,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.357,0.0,1.0,56.00000000000001,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,431.64913475313017
t695,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4132,0.0,0.4,54.1,0.0,0.0,0.0,0.0,0.0,11.771686115173907,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,390.97702086830407
t696,0.0,0.0,0.0,0.0,0.0,99.9948310859412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4132,0.0,1.9,57.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,316.49479796580334
t697,0.0,0.0,0.0,0.0,0.0,88.8842942986144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4694,0.0,26.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,337.54046117847656
t698,0.0,0.0,0.0,0.0,0.0,77.77375751128761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4694,0.0,45.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,350.42992439114977
t699,0.0,0.0,0.0,0.0,0.0,66.66322072396082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.525600000000004,0.0,31.3,69.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,324.37558760382296
t700,0.0,0.0,0.0,0.0,0.0,55.55268393663402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.525600000000004,0.0,13.3,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,292.0650508164962
t701,0.0,0.0,0.0,0.0,0.0,55.55268393663399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5818,0.0,14.6,62.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,289.8212508164961
t702,0.0,0.0,0.0,0.0,0.0,66.66322072396079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,0.0,0.0,0.0,0.0,55.5818,0.0,21.8,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,331.43178760382295
t703,0.0,0.0,0.0,0.0,0.0,55.552683936634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.89999999999999,0.0,0.0,4.798799999999999,0.0,55.638000000000005,0.0,45.1,44.4,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,498.5762508164961
t704,0.0,0.0,0.0,0.0,0.0,44.442147149307196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000001,0.0,0.0,0.0,0.0,123.44999999999999,0.0,17.584,35.0424,0.0,55.638000000000005,0.0,38.2,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,1.2,0.0,0.0,7.049999999999999,474.49331402916937
t705,0.0,0.0,0.0,0.0,0.0,33.331610361980395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2,0.0,0.0,0.0,0.0,142.5,0.0,74.816,53.791199999999996,0.0,53.109,0.0,36.199999999999996,45.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,35.599999999999994,643.0345772418426
t706,0.0,0.0,0.0,0.0,0.0,22.221073574653598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.60000000000001,0.0,0.0,0.0,0.0,150.0,0.0,101.584,54.739799999999995,0.0,50.29900000000001,0.0,34.9,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,74.4,0.0,0.0,50.0,782.2306404545158
t707,0.0,0.0,0.0,0.0,0.0,22.221073574653598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,0.0,0.0,0.0,150.0,0.0,101.584,54.739799999999995,0.0,51.31060000000001,0.0,36.9,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,36.24705882352942,0.0,0.0,0.0,699.2892992780452
t708,0.0,0.0,0.0,0.0,0.0,22.221073574653598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,0.0,0.0,0.0,149.7,0.0,101.584,54.739799999999995,0.0,47.8262,0.0,27.0,52.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,93.19999999999999,0.0,0.0,50.0,795.8578404545158
t709,0.0,0.0,0.0,0.0,0.0,22.221073574653598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,0.0,0.0,0.0,148.05,0.0,101.584,54.739799999999995,0.0,40.9136,0.0,21.8,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,648.5952404545158
