BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge,Market_Buy,Market_Sell
t1728,371.12253475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1115.0,0.0,-0.0,743.8774652468697,0.0
t1729,334.74453475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1038.0,0.0,-0.0,703.25546524687,0.0
t1730,340.3199347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-974.0,0.0,-0.0,633.6800652468698,0.0
t1731,359.0977347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-931.0,0.0,-0.0,571.9022652468698,0.0
t1732,349.6267347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-907.0,0.0,-0.0,557.3732652468699,0.0
t1733,359.24553475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-906.0,0.0,-0.0,546.7544652468698,0.0
t1734,342.49573475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-934.0,0.0,-0.0,591.5042652468699,0.0
t1735,378.0991347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-972.0,0.0,-0.0,593.9008652468699,0.0
t1736,434.32513475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-906.0,5.8999999999999995,-0.0,465.77486524687004,0.0
t1737,541.4195979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-798.0,72.7264705882353,-0.0,183.85393144596134,0.0
t1738,616.4918611784765,0.0,-75.52941176470594,0.0,0.0,0.0,0.0,0.0,0.0,-740.0,101.10000000000001,-0.0,97.9375505862294,0.0
t1739,595.8439243911498,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-696.0,105.2,-0.0,101.95607560885014,0.0
t1740,603.9155876038229,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-686.0,93.0,-0.0,96.08441239617703,0.0
t1741,605.8851876038228,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-718.0,81.69999999999999,-0.0,137.41481239617713,0.0
t1742,617.6261243911498,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-824.0,82.8,-0.0,230.57387560885036,0.0
t1743,612.0918611784765,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-933.0,89.7,-0.0,231.20813882152345,0.0
t1744,579.6593979658034,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1057.0,105.02352941176468,-0.0,372.31707262243185,0.0
t1745,468.18973475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1222.0,99.75,-0.0,654.0602652468699,0.0
t1746,312.83233475313017,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1296.0,41.650000000000006,-0.0,834.5176652468699,0.0
t1747,296.38793475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1257.0,149.6,-0.0,704.01206524687,0.0
t1748,313.2515347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1246.0,0.0,-0.0,825.7484652468698,0.0
t1749,370.8771347531302,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1214.0,0.0,-0.0,736.1228652468701,0.0
t1750,370.83993475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1164.0,0.0,-0.0,793.1600652468699,0.0
t1751,346.52213475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1102.0,0.0,-0.0,755.4778652468699,0.0
t1752,337.2549347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1075.0,0.0,-0.0,737.74506524687,0.0
t1753,350.96493475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1006.0,0.0,-0.0,655.0350652468699,0.0
t1754,310.93773475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-971.0,0.0,-0.0,660.0622652468699,0.0
t1755,276.8377347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-921.0,0.0,-0.0,644.16226524687,0.0
t1756,303.2105347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-889.0,0.0,-0.0,585.7894652468698,0.0
t1757,310.80213475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-877.0,0.0,-0.0,566.1978652468699,0.0
t1758,270.64033475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-888.0,0.0,-0.0,617.35966524687,0.0
t1759,274.18573475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-910.0,0.0,-0.0,635.8142652468698,0.0
t1760,311.8307347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-845.0,5.476470588235302,-0.0,527.6927946586344,0.0
t1761,445.9025979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-735.0,62.89999999999999,-0.0,226.19740203419673,0.0
t1762,551.4792611784766,0.0,-75.52941176470594,0.0,0.0,0.0,0.0,0.0,0.0,-700.0,96.19999999999999,-0.0,127.85015058622935,0.0
t1763,567.0005243911497,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-608.0,101.90000000000002,-0.0,46.09947560885031,0.0
t1764,531.991587603823,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-621.0,90.0,-0.0,106.00841239617706,0.0
t1765,554.336187603823,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-676.0,81.39999999999999,-0.0,147.26381239617706,0.0
t1766,577.6803243911497,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-710.0,81.0,-0.0,158.31967560885016,0.0
t1767,546.8216611784766,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-839.0,91.42352941176469,-0.0,200.75480940975882,0.0
t1768,551.4389979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-952.0,104.8,-0.0,295.7610020341966,0.0
t1769,482.6723347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1117.0,67.75,-0.0,566.5776652468699,0.0
t1770,341.04173475313013,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1228.0,36.5,-0.0,743.4582652468698,0.0
t1771,310.7865347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1248.0,148.98499999999999,-0.0,681.22846524687,0.0
t1772,317.33713475313016,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1228.0,0.0,-0.0,803.6628652468697,0.0
t1773,297.7231347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1189.0,0.0,-0.0,784.2768652468699,0.0
t1774,257.57513475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1142.0,0.0,-0.0,884.4248652468698,0.0
t1775,278.28673475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1067.0,0.0,-0.0,788.7132652468699,0.0
t1776,323.73553475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1013.0,0.0,-0.0,689.2644652468699,0.0
t1777,323.0877347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1008.0,0.0,-0.0,684.91226524687,0.0
t1778,298.69693475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-953.0,0.0,-0.0,654.30306524687,0.0
t1779,306.1905347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-913.0,0.0,-0.0,606.8094652468699,0.0
t1780,342.22533475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-904.0,0.0,-0.0,561.77466524687,0.0
t1781,345.8905347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-935.0,0.0,-0.0,589.1094652468698,0.0
t1782,356.27733475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1022.0,0.0,-0.0,665.7226652468698,0.0
t1783,382.04633475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1123.0,0.0,-0.0,740.9536652468698,0.0
t1784,461.15573475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1144.0,2.5,-0.0,680.3442652468699,0.0
t1785,579.5439347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1097.0,39.623529411764714,-0.0,477.83253583510515,0.0
t1786,632.8971979658033,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1003.0,122.0,-0.0,355.10280203419666,0.0
t1787,592.8640611784765,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-899.0,117.49999999999999,-0.0,295.6359388215234,0.0
t1788,599.4480611784766,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-860.0,102.69999999999999,-0.0,264.85193882152345,0.0
t1789,557.1655979658033,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-889.0,90.69999999999999,-0.0,348.1344020341968,0.0
t1790,555.5349347531301,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-928.0,93.60000000000002,-0.0,354.3944770115758,0.0
t1791,553.7541347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-992.0,103.39999999999998,-0.0,334.8458652468699,0.0
t1792,565.1521347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1120.0,125.1,-0.0,429.74786524687,0.0
t1793,488.8359347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1237.0,114.35000000000001,-0.0,526.8140652468701,0.0
t1794,321.9501347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1367.0,150.0,-0.0,788.04986524687,0.0
t1795,281.3393347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1380.0,45.15,-0.0,946.5106652468701,0.0
t1796,296.59213475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1343.0,0.0,-0.0,939.4078652468698,0.0
t1797,292.0921347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1285.0,0.0,-0.0,992.90786524687,0.0
t1798,290.8921347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1235.0,0.0,-0.0,944.1078652468698,0.0
t1799,298.0783347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1149.0,0.0,-0.0,850.9216652468699,0.0
t1800,306.50793475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1115.0,0.0,-0.0,808.4920652468701,0.0
t1801,311.31133475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1054.0,0.0,-0.0,742.68866524687,0.0
t1802,322.71173475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-992.0,0.0,-0.0,669.2882652468697,0.0
t1803,334.60553475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-948.0,0.0,-0.0,613.3944652468699,0.0
t1804,266.08373475313016,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-932.0,0.0,-0.0,772.9162652468698,0.0
t1805,241.55673475313012,0.0,-18.882352941176478,0.0,0.0,0.0,0.0,0.0,0.0,-962.0,0.0,-0.0,739.3256181880463,0.0
t1806,241.3237347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1048.0,0.0,-0.0,806.6762652468699,0.0
t1807,328.08653475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1144.0,0.0,-0.0,708.9134652468697,0.0
t1808,410.97233475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1144.0,3.5999999999999996,-0.0,729.4276652468699,0.0
t1809,496.50199796580335,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1036.0,78.55,-0.0,460.9480020341965,0.0
t1810,590.4366611784765,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-942.0,101.44999999999999,-0.0,250.11333882152343,0.0
t1811,605.8245243911497,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-873.0,101.89999999999999,-0.0,272.27547560885023,0.0
t1812,595.5841876038228,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-842.0,83.4264705882353,-0.0,269.98934180794174,0.0
t1813,585.2685876038229,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-954.0,68.99999999999999,-0.0,406.73141239617706,0.0
t1814,577.2631243911497,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-969.0,54.199999999999996,-0.0,444.5368756088503,0.0
t1815,548.3856611784765,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-1026.0,94.55,-0.0,458.5937505862293,0.0
t1816,503.07179796580334,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1098.0,95.47352941176473,-0.0,499.4546726224319,0.0
t1817,433.71533475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1229.0,76.8,-0.0,718.48466524687,0.0
t1818,270.0737347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1366.0,37.800000000000004,-0.0,951.1262652468702,0.0
t1819,253.29213475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1376.0,149.6,-0.0,866.10786524687,0.0
t1820,274.1921347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1338.0,0.0,-0.0,956.8078652468697,0.0
t1821,312.1691347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1283.0,0.0,-0.0,863.83086524687,0.0
t1822,312.4731347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1236.0,0.0,-0.0,923.5268652468701,0.0
t1823,316.79213475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1153.0,0.0,-0.0,836.2078652468699,0.0
t1824,326.2435347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1119.0,0.0,-0.0,792.7564652468699,0.0
t1825,333.44613475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1059.0,0.0,-0.0,725.5538652468699,0.0
t1826,338.30393475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-997.0,0.0,-0.0,658.6960652468699,0.0
t1827,334.7417347531301,0.0,-18.882352941176478,0.0,0.0,0.0,0.0,0.0,0.0,-953.0,0.0,-0.0,637.1406181880463,0.0
t1828,342.42953475313016,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-936.0,0.0,-0.0,700.57046524687,0.0
t1829,343.7179347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-965.0,0.0,-0.0,621.2820652468699,0.0
t1830,309.05593475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1051.0,0.0,-0.0,741.9440652468697,0.0
t1831,323.8481347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1147.0,0.0,-0.0,716.1518652468699,0.0
t1832,366.9443347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1151.0,3.7,-0.0,780.35566524687,0.0
t1833,485.2173347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1091.0,63.8,-0.0,541.9826652468698,0.0
t1834,567.6317979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1007.0,102.42352941176473,-0.0,336.944672622432,0.0
t1835,508.3240611784765,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-886.0,85.30000000000001,-0.0,399.37593882152345,0.0
t1836,492.0175243911497,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-816.0,53.19999999999999,-0.0,377.78247560885006,0.0
t1837,513.2073243911498,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-824.0,70.49999999999999,-0.0,347.2926756088501,0.0
t1838,522.1542611784764,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-872.0,82.99999999999999,-0.0,373.8457388215235,0.0
t1839,432.53139796580325,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-949.0,90.62647058823529,-0.0,501.37154321066714,0.0
t1840,407.6631347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1068.0,120.60000000000001,-0.0,539.7368652468698,0.0
t1841,329.2227347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1208.0,98.4,-0.0,780.3772652468697,0.0
t1842,304.59013475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1361.0,150.0,-0.0,799.4098652468699,0.0
t1843,296.0921347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1378.0,36.8,-0.0,938.1078652468698,0.0
t1844,291.9501347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1340.0,0.0,-0.0,941.0498652468697,0.0
t1845,310.3171347531301,14.878023158427766,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1291.0,0.0,-0.0,965.804842088442,0.0
t1846,309.7551347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1249.0,0.0,-0.0,939.24486524687,0.0
t1847,305.4675347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1166.0,0.0,-0.0,860.5324652468698,0.0
t1848,279.0261347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1128.0,0.0,-0.0,848.97386524687,0.0
t1849,358.39113475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1085.0,0.0,-0.0,726.6088652468699,0.0
t1850,355.84073475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1029.0,0.0,-0.0,673.1592652468698,0.0
t1851,350.3341347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-975.0,0.0,-0.0,731.6658652468698,0.0
t1852,306.3837347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-942.0,0.0,-0.0,635.61626524687,0.0
t1853,348.03333475313013,0.0,-18.882352941176478,0.0,0.0,0.0,0.0,0.0,0.0,-932.0,0.0,-0.0,602.8490181880462,0.0
t1854,349.08293475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-951.0,0.0,-0.0,601.9170652468699,0.0
t1855,336.38253475313013,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1011.0,0.0,-0.0,567.6174652468699,0.0
t1856,371.0879347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1025.0,0.0,-0.0,653.9120652468698,0.0
t1857,476.26513475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-953.0,31.700000000000003,-0.0,445.0348652468698,0.0
t1858,570.3233979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-864.0,103.32647058823531,-0.0,190.35013144596138,0.0
t1859,580.0544611784766,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-723.0,76.49999999999997,-0.0,173.44553882152337,0.0
t1860,627.9303243911498,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-660.0,64.9,-0.0,74.16967560885031,0.0
t1861,633.8331243911498,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-680.0,48.7,-0.0,104.46687560885017,0.0
t1862,617.5312611784765,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-772.0,52.7,-0.0,208.76873882152347,0.0
t1863,621.3229979658034,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-858.0,86.12352941176474,-0.0,226.08288438713782,0.0
t1864,557.3639347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-993.0,100.0,-0.0,335.63606524687003,0.0
t1865,455.6743347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1134.0,53.650000000000006,-0.0,624.6756652468697,0.0
t1866,372.10593475313016,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1264.0,150.0,-0.0,634.8940652468698,0.0
t1867,351.60613475313016,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1278.0,21.64999999999999,-0.0,797.7438652468697,0.0
t1868,350.62513475313017,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1257.0,0.0,-0.0,799.3748652468701,0.0
t1869,345.34413475313016,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1236.0,0.0,-0.0,783.6558652468699,0.0
t1870,347.76313475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1219.0,0.0,-0.0,871.2368652468699,0.0
t1871,344.7821347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1162.0,0.0,-0.0,817.2178652468697,0.0
t1872,355.65733475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1089.0,0.0,-0.0,733.3426652468698,0.0
t1873,350.4763347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1067.0,0.0,-0.0,716.5236652468698,0.0
t1874,346.59533475313015,0.0,-18.882352941176478,0.0,0.0,0.0,0.0,0.0,0.0,-1008.0,0.0,-0.0,680.2870181880464,0.0
t1875,355.7143347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-954.0,0.0,-0.0,598.2856652468699,0.0
t1876,397.63333475313016,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-915.0,0.0,-0.0,624.3666652468698,0.0
t1877,356.15233475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-896.0,0.0,-0.0,539.84766524687,0.0
t1878,372.17133475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-898.0,0.0,-0.0,525.8286652468698,0.0
t1879,401.9047347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-942.0,0.0,-0.0,433.09526524686993,0.0
t1880,421.79273475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-958.0,0.44999999999999996,-0.0,535.7572652468699,0.0
t1881,498.43633475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-932.0,34.6,-0.0,398.96366524687,0.0
t1882,581.85673475313,0.0,-75.52941176470594,0.0,0.0,0.0,0.0,0.0,0.0,-822.0,91.62352941176471,-0.0,224.04914759981102,0.0
t1883,597.5303347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-737.0,75.69999999999999,-0.0,170.76966524686986,0.0
t1884,601.0613347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-636.0,62.80000000000001,-0.0,79.13866524686983,0.0
t1885,608.1699347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-628.0,48.599999999999994,-0.0,78.23006524686993,0.0
t1886,646.3273347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-670.0,54.0,-0.0,76.67266524686988,0.0
t1887,643.4023347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-766.0,102.57647058823531,-0.0,20.0211946586345,0.0
t1888,581.8231347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-921.0,112.8,-0.0,226.37686524686984,0.0
t1889,431.0837347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1118.0,82.8,-0.0,604.1162652468698,0.0
t1890,357.58013475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1266.0,150.0,-0.0,651.4198652468699,0.0
t1891,337.71833475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1292.0,26.39999999999999,-0.0,820.8816652468699,0.0
t1892,334.08693475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282.0,0.0,-0.0,840.91306524687,0.0
t1893,359.07273475313013,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1255.0,0.0,-0.0,788.9272652468698,0.0
t1894,403.76873475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1229.0,0.0,-0.0,825.23126524687,0.0
t1895,428.6439347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1153.0,0.0,-0.0,724.3560652468699,0.0
t1896,427.6191347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1080.0,0.0,-0.0,652.3808652468699,0.0
t1897,428.3943347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1067.0,0.0,-0.0,638.6056652468699,0.0
t1898,413.36953475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1002.0,0.0,-0.0,588.6304652468698,0.0
t1899,377.3447347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-956.0,0.0,-0.0,685.6552652468699,0.0
t1900,385.76373475313017,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-939.0,0.0,-0.0,660.2362652468698,0.0
t1901,413.4389347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-963.0,0.0,-0.0,549.5610652468698,0.0
t1902,400.2141347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1042.0,0.0,-0.0,641.7858652468699,0.0
t1903,413.18933475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1165.0,0.0,-0.0,644.8106652468698,0.0
t1904,452.0765347531301,74.89999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1200.0,0.0,-0.0,673.0234652468698,0.0
t1905,562.77553475313,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1191.0,28.0,-0.0,600.2244652468697,0.0
t1906,719.1223347531302,0.0,-75.52941176470594,0.0,0.0,0.0,0.0,0.0,0.0,-1051.0,89.0,-0.0,318.4070770115756,0.0
t1907,699.4477347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-892.0,71.7235294117647,-0.0,227.8287358351052,0.0
t1908,684.5763347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-819.0,53.7,-0.0,187.72366524686987,0.0
t1909,665.2953347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-807.0,42.499999999999986,-0.0,206.2046652468698,0.0
t1910,655.4133347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-845.0,46.39999999999999,-0.0,250.18666524686967,0.0
t1911,704.8831347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-917.0,98.6764705882353,-0.0,113.44039465863443,0.0
t1912,633.0489347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1066.0,98.94999999999999,-0.0,334.0010652468698,0.0
t1913,532.8731347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1258.0,59.0,-0.0,666.1268652468698,0.0
t1914,393.9949347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1407.0,150.0,-0.0,756.0050652468699,0.0
t1915,381.05613475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1432.0,21.85000000000001,-0.0,922.0938652468699,0.0
t1916,383.0123347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1408.0,0.0,-0.0,917.98766524687,0.0
t1917,365.24133475313016,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1366.0,0.0,-0.0,893.7586652468699,0.0
